SORT_ID,Company Name,Location Type,Ownership Type,Dow Jones Industry,SIC,SIC Descriptor,NAICS,NAICS Descriptor,NACE,NACE Descriptor,Exchange,Index Membership,Auditor/Accountant,URL,Address1,Address2,Address3,Contact Name,Contact Title,Contact Number,Contact Fax,Contact E-Mail Address,City,State/Province,Country/Region,Postal Code,Phone,Fax,"Sales, USD","Audit Fees (Including Non-Audit Fees), USD","Non-Audit Fees, USD",Employees,"Market Cap, USD",Sales Growth,Employee Growth,"EPS, USD","Net Income, USD",Net Profit Margin,"Total Assets, USD","Total Liabilities, USD","Beta, last 5 years",P/E Ratio,Current Ratio,Debt/Equity Ratio,Debt/Assets Ratio,Return on Equity,Return on Assets,Symbol,DUNS,Business Description,Bank Name,Selected Legal Status Categories,Hierarchy Designation,Ultimate Parent Name,Ultimate Parent Location
SENDJ-1_00002358,Owen Bird Law Corporation,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.owenbird.com,2900-733 Seymour St,,,William E Irland,Partner,1 604 688 0401,,,Vancouver,BC,Canada,V6B 0S6,1 604 688 0401,,15401100.0,,,100.0,,,,,,,,,,,,,,,,,208651539,Legal Services Office,,Corporation,,
SENDJ-1_00002359,Robic Agence Pi Societe En Commandite,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.robic.ca,630 Boul Rene-Levesque O Bureau 2000,,,Andrew Blattman,General Manager,1 514 987 6242,,,Montreal,QC,Canada,H3B 1S6,1 514 987 6242,,15401100.0,,,100.0,,,,,,,,,,,,,,,,,243329862,Legal Services Office,,Partnership of Unknown Type,,
SENDJ-1_00002360,Simbas Limited,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,,504-330 University Ave,,,Michael Stuart,President & Board Member,1 416 595 1155,,,Toronto,ON,Canada,M5G 1R7,1 416 595 1155,,15401100.0,,,100.0,,,,,,,,,,,,,,,,,249464777,Legal Services Office,,Corporation,,
SENDJ-1_00002361,Guizhou Shuanglong Flying Apsara Supply Chain Management Co.  Ltd.,Subsidiary,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,,306 307  Floor 3  Building 6  Guizhou Bokai Logistics Park  Besi,,,Shiwei Jiang,Executive Director,,,,Guiyang,GZ,China,550000,,,15400046.0,,,9.0,,,,,,,,,,,,,,,,,602420381,Legal Services Office,,Corporation,,
SENDJ-1_00002362,Holmes & Hills Llp,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.holmes-hills.co.uk,A12 Commercial Hub,86 London Road  Marks Tey,,Steven Hopkins,Designated Limited Liability Partnership Member,44 1376320456,,,Colchester,Essex,England,CO6 1ED,44 1376320456,,15398548.0,,,172.0,,,,,0.0,,10406859.0,10406859.0,,,6.2,,,,0.0,,216600351,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00002363,EKSPERT OOO,,Unlisted,Legal Services,,,541110,Offices of Lawyers,74.11,Legal activities,,,,,"SUSHCHYOVSKII VAL UL, 5, STR.1",,,ALEKSEI VLADIMIROVICH DROKIN,General director,7 (903) 535-14-00,,,Moscow,,Russian Federation,127018,7 (903) 535-14-00,,15394293.0,,,,,,,,11739.0,0.0009625,3438313.0,3438313.0,,,1.01498,,,0.253707627118644,,,,Legal activities,,Private Limited Company,,
SENDJ-1_00002364,Fennemore Craig  P.C.,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.fennemorelaw.com,2394 E Camelback Rd # 600,,,Mr Neil Kurn,Chairman Of The Board,1 602 916 5000,,,Phoenix,AZ,USA,85016-3429,1 602 916 5000,,15391920.0,,,417.0,,0.0,0.0,,,,,,,,,,,,,,74469552,Legal Services Office,,Corporation,Global Ultimate,Fennemore Craig  P.C.,USA
SENDJ-1_00002365,Walkers Global Llp,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.walkersglobal.com,190 Elgin Avenue,,,Dawn Cummings,Director,1 345 949 0100,1 345 949 7886,,George Town,GR C,Cayman Islands,KY-9001,1 345 949 0100,1 345 949 7886,15391000.0,,,500.0,,,,,,,,,,,,,,,,,815567175,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00002366,Hogan Lovells (Shanghai) Intellectual Property Service Co.  Ltd.,Principal Subsidiary,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.hoganlovells.com,Room 1206-1207  No.1233  Lujia Zuihuan Road  China Pilot Free Tr,,,Yaoci Liu,Chairman,86 2161223800,,,Shanghai,SH,China,200040,86 2161223800,,15390164.0,,,25.0,,,,,,,,,,,,,,,,,421306821,Legal Services Office,,Private Limited Company,,
SENDJ-1_00002367,Armstrong Teasdale Llp,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.armstrongteasdale.com,7700 Frsyth Blvd Ste 1800,,,Mr Michael A Chivell,Managing Partner,1 314 621 5070,,,Saint Louis,MO,USA,63105-1847,1 314 621 5070,,15386705.0,,,473.0,,0.0,0.0,,,,,,,,,,,,,,40114944,Legal Services Office,,Limited Liability Partnership,Global Ultimate,Armstrong Teasdale Llp,USA
SENDJ-1_00002368,Bird & Bird (Belgium) Llp,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.twobirds.com,12 New Fetter Lane,,,Matthew Bonass,Designated Limited Liability Partnership Member,44 2074156000,,,London,London,England,EC4A 1JP,44 2074156000,,15376147.0,,,377.0,,,,,0.0,,9735505.0,9735505.0,,,1.7,,,,0.0,,224672957,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00002369,B.C Cox & R Jackson,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.kwm.com,L 33 Waterfront Pl 1 Eagle Street,,,Berkeley Cox,Partner,61 732448000,,,Brisbane City,QLD,Australia,4000,61 732448000,,15367673.0,,,200.0,,,,,,,,,,,,,,,,,740368402,Legal Services Office,,Partnership of Unknown Type,,
SENDJ-1_00002370,Cohen Seglias Pallas Greenhall & Furman  P.C.,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.cohenseglias.com,1600 Market St Fl 32,,,Mr Roy S Cohen,President,1 215 564 1700,,,Philadelphia,PA,USA,19103-7210,1 215 564 1700,,15351204.0,,,55.0,,0.0,0.0,,,,,,,,,,,,,,83069471,Legal Services Office,,Corporation,Global Ultimate,Cohen Seglias Pallas Greenhall & Furman  P.C.,USA
SENDJ-1_00002371,Legal Services Of Eastern Missouri  Inc.,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,Rubinbrown Llp Saint Louis M,http://www.lsem.org,701 Market St,,,Mr Dan Glazier,Director,1 314 534 4200,,,Saint Louis,MO,USA,63101-1830,1 314 534 4200,,15316263.0,,,77.0,,0.27,0.0,,,,,,,,,,,,,,88708797,Legal Services Office,,Non-Profit Organization,,
SENDJ-1_00002372,Post & Schell  P.C.,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.postschell.com,4 Penn Ctr,,,Mr Stephen A Schell Jr,Chief Operating Officer,1 215 587 1000,,,Philadelphia,PA,USA,19103-7480,1 215 587 1000,,15314259.0,,,70.0,,0.0,0.0,,,,,,,,,,,,,,806952680,Legal Services Office,,Corporation,,
SENDJ-1_00002373,Domnern Somgiat & Boonma Law Office Limited,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.dsb.co.th,719 Si Phraya Road,,,Rutorn Nopakun,Managing Director,,,,Bang Rak,Bangkok,Thailand,10500,,,15294681.0,,,22.0,,,,,,,,,,,,,,,,,660359183,Legal Services Office,,Corporation,,
SENDJ-1_00002374,Trilegal,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.trilegal.com,Tower 2a & Tower 2b  Unit No. 1001 & 1002,One World Center  Senapati Bapat,,Nisha Kaur Uberoi,Partner,91 2240791000,,,Mumbai,MH,India,400013,91 2240791000,,15294240.0,,,344.0,,,,,,,,,,,,,,,,,650307465,Legal Services Office,,Partnership of Unknown Type,Global Ultimate,Trilegal,India
SENDJ-1_00002375,Brann Ab,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.brann.se,SveavŠgen 63   4 Tr,,,Ebba Annika Kilander,Manager,46 84291000,46 86692929,,Stockholm,Stockholm,Sweden,111 34,46 84291000,46 86692929,15283096.0,,,20.0,,,,,,,4364371.0,,,,163.6,,,,0.201,,427561303,Legal Services Office,,Corporation,,
SENDJ-1_00002376,Bpv Hugel RechtsanwŠlte Gmbh,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.bpv-huegel.com,Schreyvogelgasse 2,,,Georg Rupprecht,Managing Director,43 1260500,43 126050133,,Wien,Wien,Austria,1010,43 1260500,43 126050133,15268650.0,,,73.0,,,,,,,-9.22337203685478E+18,,,,,,,,,,300515018,Legal Services Office,,Corporation,,
SENDJ-1_00002377,Pannone Corporate Llp,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.pannonecorporate.com,378-380 Deansgate,,,Paul Jonson,Designated Limited Liability Partnership Member,44 8001313355,,,Manchester,Manchester,England,M3 4LY,44 8001313355,,15255915.0,,,268.0,,,,,0.0,,8847346.0,8847346.0,,,3.4,,,,0.0,,219678306,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00002378,39 Essex Chambers Llp,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.39essex.com,81 Chancery Lane,,,Richard Wilmot-Smith,Designated Limited Liability Partnership Member,44 2078321111,,,London,London,England,WC2A 1DD,44 2078321111,,15235404.0,,,53.0,,,,,3408.0,,14764189.0,14764189.0,,,1.0,,,,0.009,,217008066,Legal Services Office,,Limited Liability Partnership,,39 Essex Chambers Llp,England
SENDJ-1_00002379,39 Essex Chambers (Services) Limited,Subsidiary,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.39essex.com,81 Chancery Lane,,,Richard Harwood,Director,44 1618700333,,,London,London,England,WC2A 1DD,44 1618700333,,15231805.0,,,129.0,,,,,0.0,,14096891.0,14096891.0,,,0.7,,,,0.008,,216914893,Legal Services Office,,Corporation,,39 Essex Chambers Llp,England
SENDJ-1_00002380,"FORTLINK (RESHENIE O LIKVIDATSIII I O LIKVIDATORE, PROMEZHUTOCHNYI LIKVIDATSIONNYI BALANS), LIKVIDATSIONNAYA KOMISSIYA OOO OOO",,Unlisted,Legal Services,,,541110,Offices of Lawyers,74.11,Legal activities,,,,,"PER PARTIINYI, D 1, KORP 11 ",,,SVETLANA VLADIMIROVNA BONDARENKO,Liquidator,7 (495) 235-82-45,,,Moscow,,Russian Federation,115093,7 (495) 235-82-45,,15214317.0,,,,,65.4448532063767,,,1077146.0,0.0708742,4621601.0,4621601.0,,,5953.34043,,,0.233357163282814,,,683481064,Legal activities,,Private Limited Company,,
SENDJ-1_00002381,True Solicitors Llp,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.true.co.uk,Portland House,54 New Bridge Street West,,Stephen Mccourt,Designated Limited Liability Partnership Member,44 1912321123,,,Newcastle-Upon-Tyne,Tyne And Wear,England,NE1 8AP,44 1912321123,,15203174.0,,,182.0,,,,,0.0,,9745136.0,9745136.0,,,7.8,,,,0.0,,218250672,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00002382,BAISAL OOO,,Unlisted,Legal Services,,,541110,Offices of Lawyers,74.11,Legal activities,,,,,"ORENBURGSKII TRAKT UL, DOM 20, OFIS 303",,,NAILYA SHAMSUTDINOVNA KHASANOVA,Director,7 (843) 277-53-04,,,Kazan,,Russian Federation,420059,7 (843) 277-53-04,,15191161.0,,,,,,,,1717626.0,0.1130675,1795367.0,1795367.0,,,,,,0.956699242712696,,,504310812,Legal activities,,Private Limited Company,,
SENDJ-1_00002383,Advokatfirman Hammarskišld & Co Ab,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.hammarskiold.se,Norra BankogrŠnd 2,,,Erik Karl Greger Lšfwall,Board Member,46 857845000,,,Stockholm,Stockholm,Sweden,111 30,46 857845000,,15187250.0,,,50.0,,,,,,,5777803.0,,,,174.5,,,,0.611,,631760188,Legal Services Office,,Corporation,,
SENDJ-1_00002384,Vega Stil OOO,Unknown,Unlisted,Legal Services,,,,,74.11,Legal activities,,,,,"ul Petrozavodskaya, d 9, korp 2, ofis 8",,,VADIM VYACHESLAVOVICH SUKHANOV,General director,,,,Moscow,,Russian Federation,125502,,,15162184.0,,,,,-0.0713,,,49143.0,0.0041,4711614.0,4593085.0,,,1.03,,,0.5181,,,,Legal activities,,Private Limited Company,,
SENDJ-1_00002385,Blitt And Gaines  P.C.,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.blittandgaines.com,775 Corporate Woods Pkwy,,,Mr Fred Blitt,President,1 847 403 4900,,,Vernon Hills,IL,USA,60061-3112,1 847 403 4900,,15133205.0,,,80.0,,0.0,0.0,,,,,,,,,,,,,,36701050,Legal Services Office,,Corporation,,
SENDJ-1_00002386,Stršm & Gulliksson Ab,Principal Subsidiary,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.sg.se,Carlsgatan 3,,,Rikard Anders Roos,Managing Director,46 4075745,46 40237897,,Malmo,SkŒne,Sweden,211 20,46 4075745,46 40237897,15123000.0,,,50.0,,,,,,,5253727.0,,,,174.7,,,,0.542,,354298911,Legal Services Office,,Corporation,,Studentgatan Patent Ab,Sweden
SENDJ-1_00002387,Hodge Jones & Allen Solicitors Limited,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.hja.net,180-182 North Gower Street,,,Patrick Allen,Director,,,,London,London,England,NW1 2NB,,,15119152.0,,,109.0,,,,,3414773.0,,17926474.0,17926474.0,,,2.3,,,,0.237,,224262408,Legal Services Office,,Corporation,,
SENDJ-1_00002388,Cohen & Gresser Llp,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.cohengresser.com,800 3rd Ave Fl 21,,,Mr Mark Cohen,Partner,1 212 957 2018,,,New York,NY,USA,10022-7611,1 212 957 2018,,15118204.0,,,73.0,,0.0,0.0,,,,,,,,,,,,,,129743667,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00002389,Ogletree Deakins Llp,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.ogletreedeakins.co.uk,St. Pauls House,8-12 Warwick Lane,,Elizabeth Washko,Designated Limited Liability Partnership Member,44 2078227620,,,London,London,England,EC4M 7BP,44 2078227620,,15118104.0,,,70.0,,,,,426333.0,,10913972.0,10913972.0,,,0.9,,,,0.039,,218565689,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00002390,Dilworth Paxson Llp,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.dilworthlaw.com,1500 Market St Ste 3500e,,,Mr James Hennessey,Partner,1 215 575 7000,,,Philadelphia,PA,USA,19102-2101,1 215 575 7000,,15115943.0,,,225.0,,0.0,0.0,,,,,,,,,,,,,,30307276,Legal Services Office,,Limited Liability Partnership,Global Ultimate,Dilworth Paxson Llp,USA
SENDJ-1_00002391,PROTSESNIK OOO,,Unlisted,Legal Services,,,541110,Offices of Lawyers,74.11,Legal activities,,,,,"GOROD MOSKVA, UL. SUDOSTROITELNAYA, D. 15",,,ANNA ALEKSANDROVNA SMIRNOVA,General director,7 (495) 638-06-19,,,,,Russian Federation,115470,7 (495) 638-06-19,,15109823.0,,,,,,,,,0.0001423,,,,,1.00027,,,0.446945337620579,,,362342395,Legal activities,,Private Limited Company,,
SENDJ-1_00002392,Anjarwalla & Khanna Advocates,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.aln.africa,Westlands Aln House,Eldama Ravine Close  Off Eldama Ravine Road,,Karim S Anjarwalla,Managing Partner,254 640000,,,Nairobi,,Kenya,,254 640000,,15102125.0,,,125.0,,,,,,,,,,,,,,,,,850522668,Legal Services Office,,Partnership of Unknown Type,,
SENDJ-1_00002393,Ward Hadaway,Single Location,Unlisted,Legal Services,7389,"Business Services, NEC",561499,All Other Business Support Services,74.8,Miscellaneous business activities n.e.c.,,,,http://www.wardhadaway.com,Sandgate House,102 Quayside,,Jamie Martin,Managing Partner,44 1912044000,,,Newcastle-Upon-Tyne,Tyne And Wear,England,NE1 3DX,44 1912044000,,15082413.0,,,300.0,,,,,,,,,,,,,,,,,239851850,Business Services,,Partnership of Unknown Type,,
SENDJ-1_00002394,Poyner Spruill Llp,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.poynerspruill.com,301 Fayetteville St # 1900,,,Cecil W Harrison,General Partner,1 919 783 6400,,,Raleigh,NC,USA,27601-2173,1 919 783 6400,,15078701.0,,,225.0,,0.0,0.0,,,,,,,,,,,,,,40054215,Legal Services Office,,Limited Liability Partnership,,Poyner & Spruill Llp,USA
SENDJ-1_00002395,Blackstone Chambers Limited,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.blackstonechambers.com,Blackstone House,3 Garden Court Temple,,Andrew Hunter,Director,44 2075831770,,,London,London,England,EC4Y 9BW,44 2075831770,,15076556.0,,,88.0,,,,,-583739.0,,14667384.0,14667384.0,,,0.9,,,,-0.036,,235278657,Legal Services Office,,Corporation,,
SENDJ-1_00002396,Hualien District Prosecutors Office,Subsidiary,Unlisted,Legal Services,9222,Legal Counsel and Prosecution,922130,Legal Counsel and Prosecution,75.23,Justice and judicial activities,,,,,15  Fu Chien Rd.,,,Chia Chi Chu,Manager,886 38226153,,,Hualien City,HUA,Taiwan,97058,886 38226153,,15064380.0,,,102.0,,,,,,,,,,,,,,,,,658639851,Legal Counsel/Prosecution,,,,Government Of The Republic Of China (Taiwan),Taiwan
SENDJ-1_00002397,Messerli & Kramer P.A.,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.messerlikramer.com,100 S 5th St Ste 1400,,,Mr William Habicht,President,1 612 672 3600,,,Minneapolis,MN,USA,55402-1217,1 612 672 3600,,15054518.0,,,60.0,,0.0,0.0,,,,,,,,,,,,,,87258448,Legal Services Office,,Corporation,,
SENDJ-1_00002398,Hcb Solicitors Ltd,Principal Subsidiary,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.hcbgroup.com,13 Swan Street,,,Daniel Da Silva Jesus,Director,44 1789765522,,,Alcester,Warwickshire,England,B49 5DP,44 1789765522,,15052763.0,,,195.0,,,,,1815147.0,,7988796.0,7988796.0,,,2.2,,,,0.298,,217030413,Legal Services Office,,Corporation,,Hcb Group Limited,England
SENDJ-1_00002399,Saiber Llc,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.saiber.com,18 Columbia Tpke Ste 200,,,Ms Karen Steinberger,Executive Director,1 973 622 3333,,,Florham Park,NJ,USA,07932-2266,1 973 622 3333,,15051905.0,,,90.0,,0.0,9.99,,,,,,,,,,,,,,7902734,Legal Services Office,,Limited Liability Company,,
SENDJ-1_00002400,Maiwald Gmbh,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.maiwald.eu,Elisenstr. 3,,,Regina Neuefeind,Managing Director,49 897472660,49 89776424,,Munchen,BY,Germany,80335,49 897472660,49 89776424,15050050.0,,,242.0,,,,,,,,,,,,,,,,,314591819,Legal Services Office,,Corporation,,
SENDJ-1_00002401,Tleotoranomonlaw&Economicoffice  Legal Professional Corporation,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.t-leo.com,1-20-3  Nishishimbashi,Toranomon Hoso Bldg. 9f.,,Shuichi Senga,,81 355012461,,,Minato-Ku,TKY,Japan,105-0003,81 355012461,,15025798.0,,,169.0,,,,,,,,,,,,,,,,,711470526,Legal Services Office,,Corporation,Global Ultimate,Tleotoranomonlaw&Economicoffice  Legal Professional Corporation,Japan
SENDJ-1_00002402,Circol Elt Company Limited By Guarantee,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.repak.ie,The Link Business Centre Block G Calmount Park Unit G3,Calmount Avenue  Dublin 12,,William Collins,Director,353 14618600,,,Dublin,Co Dublin,Ireland,D12 V27X,353 14618600,,15011758.0,,,14.0,,,,,1378518.0,,14551344.0,14551344.0,,,3.5,,,,0.108,,985631330,Legal Services Office,,Corporation,,
SENDJ-1_00002403,Jausas Legal Y Tributario Slp,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.fieldfisher.es,Paseo Gracia  103 - 7»,,,Ruiz De Villa Jubany  Jordi,President,34 934150088,34 934152051,,Barcelona,B,Spain,08008,34 934150088,34 934152051,15000200.0,,,54.0,,,,,27617.0,,5381028.0,5381028.0,,,1.4,,,,0.008,,565340601,Legal Services Office,,Corporation,,Jausas Legal Y Tributario Slp,Spain
SENDJ-1_00002404,Bassi  Edlin  Huie & Blum Llp,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.eghblaw.com,601 Montgomery St,,,Noel Edlin,Partner,1 415 397 9006,,,San Francisco,CA,USA,94111-2603,1 415 397 9006,,14987499.0,,,21.0,,0.0,0.0,,,,,,,,,,,,,,125506068,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00002405,Great American Title Agency  Inc.,Headquarters,Unlisted,Legal Services,6541,Title Abstract Offices,541191,Title Abstract and Settlement Offices,74.11,Legal activities,,,,http://www.azgat.com,7720 N 16th St Ste 450,,,Mr Tom Konniker,President,1 602 445 5525,,,Phoenix,AZ,USA,85020-7400,1 602 445 5525,,14981674.0,,,96.0,,0.0,0.0,,,,,,,,,,,,,,858577554,Title Abstract Office,,Corporation,Global Ultimate,Great American Title Agency  Inc.,USA
SENDJ-1_00002406,Estuaire Notaires,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.estuaire-notaires.fr,1 Mail Du Front Populaire,,,Xavier Bouche,President,33 240992299,,,Nantes,PDL,France,44200,33 240992299,,14981059.0,,,109.0,,,,,298807.0,,56851079.0,56851079.0,,,1.0,,,,0.006,,262418437,Legal Services Office,,Corporation,Global Ultimate,Estuaire Notaires,France
